           8( 80 %)      1 0_168
           5( 50 %)      2 0_336
           4( 40 %)      3 0_504
           7( 70 %)      4 0_672
           6( 60 %)      5 0_840
           1( 10 %)      6 1_0
           4( 40 %)      7 2_0
           9( 90 %)      8 2_1
          10(100 %)      9 2_2
           5( 50 %)     10 3_48
           2( 20 %)     11 3_72
           6( 60 %)     12 3_96
           1( 10 %)     13 3_120
           5( 50 %)     14 3_144
           0(  0 %)     15 4_0
           1( 10 %)     16 5_0
           4( 40 %)     17 5_1
          10(100 %)     18 5_2
           0(  0 %)     19 6_14
           0(  0 %)     20 6_15
           0(  0 %)     21 6_16
           0(  0 %)     22 6_17
           1( 10 %)     23 6_18
           0(  0 %)     24 6_19
           2( 20 %)     25 6_20
           7( 70 %)     26 6_21
           8( 80 %)     27 6_22
           7( 70 %)     28 6_23
          10(100 %)     29 6_24
           2( 20 %)     30 6_25
           6( 60 %)     31 6_26
           1( 10 %)     32 6_27
           0(  0 %)     33 6_28
           0(  0 %)     34 6_29
           0(  0 %)     35 6_30
           0(  0 %)     36 6_31
           0(  0 %)     37 6_32
           0(  0 %)     38 6_33
           0(  0 %)     39 6_34
           0(  0 %)     40 6_35
           0(  0 %)     41 6_36
           0(  0 %)     42 6_37
           0(  0 %)     43 6_38
           1( 10 %)     44 6_39
           0(  0 %)     45 6_40
           0(  0 %)     46 6_41
           0(  0 %)     47 6_42
           1( 10 %)     48 6_43
           1( 10 %)     49 6_44
          10(100 %)     50 6_45
           9( 90 %)     51 6_46
           3( 30 %)     52 6_47
           7( 70 %)     53 6_48
           1( 10 %)     54 6_49
           9( 90 %)     55 6_50
           1( 10 %)     56 6_51
           3( 30 %)     57 6_52
           0(  0 %)     58 6_53
           0(  0 %)     59 6_54
           0(  0 %)     60 6_55
           0(  0 %)     61 6_56
           0(  0 %)     62 6_57
           1( 10 %)     63 6_58
           0(  0 %)     64 6_59
           0(  0 %)     65 6_60
           0(  0 %)     66 6_61
           0(  0 %)     67 7_0
           1( 10 %)     68 7_1
           2( 20 %)     69 8_0
           3( 30 %)     70 8_1
           2( 20 %)     71 9_0
           2( 20 %)     72 9_1
           2( 20 %)     73 10_0
