           0(  0 %)      1 0_168
           0(  0 %)      2 0_336
           0(  0 %)      3 0_504
           0(  0 %)      4 0_672
           1( 10 %)      5 0_840
           2( 20 %)      6 1_0
           3( 30 %)      7 2_0
           1( 10 %)      8 2_1
          10(100 %)      9 2_2
           1( 10 %)     10 3_48
           0(  0 %)     11 3_72
           0(  0 %)     12 3_96
           0(  0 %)     13 3_120
           0(  0 %)     14 3_144
           2( 20 %)     15 4_0
           0(  0 %)     16 5_0
           0(  0 %)     17 5_1
           0(  0 %)     18 5_2
           2( 20 %)     19 6_27
           0(  0 %)     20 6_28
           0(  0 %)     21 6_29
           1( 10 %)     22 6_30
           8( 80 %)     23 6_31
           1( 10 %)     24 6_32
           7( 70 %)     25 6_33
           1( 10 %)     26 6_34
           0(  0 %)     27 6_35
           1( 10 %)     28 6_36
           1( 10 %)     29 6_37
           0(  0 %)     30 6_38
           0(  0 %)     31 6_39
           1( 10 %)     32 6_40
           0(  0 %)     33 6_41
           1( 10 %)     34 6_42
           1( 10 %)     35 6_43
           1( 10 %)     36 6_44
           1( 10 %)     37 6_45
           0(  0 %)     38 6_46
           0(  0 %)     39 6_47
           0(  0 %)     40 6_48
           1( 10 %)     41 6_49
           1( 10 %)     42 6_50
           0(  0 %)     43 6_51
           0(  0 %)     44 6_52
           1( 10 %)     45 6_53
           0(  0 %)     46 6_54
           0(  0 %)     47 6_55
           4( 40 %)     48 6_56
           3( 30 %)     49 6_57
           0(  0 %)     50 6_58
           0(  0 %)     51 6_59
           0(  0 %)     52 6_60
           0(  0 %)     53 6_61
           1( 10 %)     54 6_62
           0(  0 %)     55 6_63
           3( 30 %)     56 6_64
           0(  0 %)     57 6_65
           1( 10 %)     58 6_66
           0(  0 %)     59 6_67
           1( 10 %)     60 6_68
           0(  0 %)     61 6_69
           0(  0 %)     62 6_70
           1( 10 %)     63 6_71
           0(  0 %)     64 6_72
           1( 10 %)     65 6_73
           0(  0 %)     66 6_74
           0(  0 %)     67 7_0
           1( 10 %)     68 7_1
           1( 10 %)     69 8_0
           1( 10 %)     70 8_1
           3( 30 %)     71 9_0
           0(  0 %)     72 9_1
           5( 50 %)     73 10_0
