           0(  0 %)      1 0_168
           0(  0 %)      2 0_336
           0(  0 %)      3 0_504
           0(  0 %)      4 0_672
           0(  0 %)      5 0_840
           0(  0 %)      6 1_0
           0(  0 %)      7 2_0
           1( 10 %)      8 2_1
          10(100 %)      9 2_2
           0(  0 %)     10 3_48
           1( 10 %)     11 3_72
           3( 30 %)     12 3_96
           1( 10 %)     13 3_120
           2( 20 %)     14 3_144
           2( 20 %)     15 4_0
           2( 20 %)     16 5_0
           1( 10 %)     17 5_1
           1( 10 %)     18 5_2
           1( 10 %)     19 6_29
           0(  0 %)     20 6_30
           0(  0 %)     21 6_31
           0(  0 %)     22 6_32
           0(  0 %)     23 6_33
           0(  0 %)     24 6_34
           7( 70 %)     25 6_35
           0(  0 %)     26 6_36
           0(  0 %)     27 6_37
           0(  0 %)     28 6_38
           0(  0 %)     29 6_39
           1( 10 %)     30 6_40
           1( 10 %)     31 6_41
           0(  0 %)     32 6_42
           0(  0 %)     33 6_43
           0(  0 %)     34 6_44
           0(  0 %)     35 6_45
           0(  0 %)     36 6_46
           0(  0 %)     37 6_47
           0(  0 %)     38 6_48
           0(  0 %)     39 6_49
           1( 10 %)     40 6_50
           1( 10 %)     41 6_51
           2( 20 %)     42 6_52
           0(  0 %)     43 6_53
           0(  0 %)     44 6_54
           1( 10 %)     45 6_55
           1( 10 %)     46 6_56
           0(  0 %)     47 6_57
           0(  0 %)     48 6_58
           2( 20 %)     49 6_59
           9( 90 %)     50 6_60
           1( 10 %)     51 6_61
           0(  0 %)     52 6_62
           0(  0 %)     53 6_63
           0(  0 %)     54 6_64
           2( 20 %)     55 6_65
           1( 10 %)     56 6_66
           0(  0 %)     57 6_67
           0(  0 %)     58 6_68
           0(  0 %)     59 6_69
           0(  0 %)     60 6_70
           0(  0 %)     61 6_71
           0(  0 %)     62 6_72
           1( 10 %)     63 6_73
           0(  0 %)     64 6_74
           3( 30 %)     65 6_75
           2( 20 %)     66 6_76
           1( 10 %)     67 7_0
           1( 10 %)     68 7_1
           0(  0 %)     69 8_0
           0(  0 %)     70 8_1
           0(  0 %)     71 9_0
           0(  0 %)     72 9_1
           8( 80 %)     73 10_0
