           1( 10 %)      1 0_168
           0(  0 %)      2 0_336
           0(  0 %)      3 0_504
           0(  0 %)      4 0_672
           0(  0 %)      5 0_840
           5( 50 %)      6 1_0
           7( 70 %)      7 2_0
           2( 20 %)      8 2_1
          10(100 %)      9 2_2
           1( 10 %)     10 3_48
           1( 10 %)     11 3_72
           0(  0 %)     12 3_96
           0(  0 %)     13 3_120
           2( 20 %)     14 3_144
           2( 20 %)     15 4_0
           0(  0 %)     16 5_0
           1( 10 %)     17 5_1
           1( 10 %)     18 5_2
           1( 10 %)     19 6_20
           1( 10 %)     20 6_21
           1( 10 %)     21 6_22
           0(  0 %)     22 6_23
           0(  0 %)     23 6_24
           0(  0 %)     24 6_25
           0(  0 %)     25 6_26
           1( 10 %)     26 6_27
           1( 10 %)     27 6_28
           1( 10 %)     28 6_29
           1( 10 %)     29 6_30
           1( 10 %)     30 6_31
           3( 30 %)     31 6_32
           2( 20 %)     32 6_33
           0(  0 %)     33 6_34
           1( 10 %)     34 6_35
           0(  0 %)     35 6_36
           0(  0 %)     36 6_37
           0(  0 %)     37 6_38
           0(  0 %)     38 6_39
           0(  0 %)     39 6_40
           1( 10 %)     40 6_41
           1( 10 %)     41 6_42
           0(  0 %)     42 6_43
           0(  0 %)     43 6_44
           0(  0 %)     44 6_45
           0(  0 %)     45 6_46
           1( 10 %)     46 6_47
           0(  0 %)     47 6_48
           2( 20 %)     48 6_49
           3( 30 %)     49 6_50
           0(  0 %)     50 6_51
           1( 10 %)     51 6_52
           4( 40 %)     52 6_53
           2( 20 %)     53 6_54
           2( 20 %)     54 6_55
           1( 10 %)     55 6_56
           0(  0 %)     56 6_57
           0(  0 %)     57 6_58
           0(  0 %)     58 6_59
           0(  0 %)     59 6_60
           0(  0 %)     60 6_61
           0(  0 %)     61 6_62
           0(  0 %)     62 6_63
           0(  0 %)     63 6_64
           0(  0 %)     64 6_65
           0(  0 %)     65 6_66
           0(  0 %)     66 6_67
           0(  0 %)     67 7_0
           0(  0 %)     68 7_1
           0(  0 %)     69 8_0
          10(100 %)     70 8_1
           6( 60 %)     71 9_0
           1( 10 %)     72 9_1
           8( 80 %)     73 10_0
