           1( 10 %)      1 0_168
           0(  0 %)      2 0_336
           0(  0 %)      3 0_504
           0(  0 %)      4 0_672
           0(  0 %)      5 0_840
           1( 10 %)      6 1_0
           6( 60 %)      7 2_0
           3( 30 %)      8 2_1
          10(100 %)      9 2_2
           1( 10 %)     10 3_48
           2( 20 %)     11 3_72
           1( 10 %)     12 3_96
           1( 10 %)     13 3_120
           0(  0 %)     14 3_144
           0(  0 %)     15 4_0
           0(  0 %)     16 5_0
           7( 70 %)     17 5_1
           1( 10 %)     18 5_2
           2( 20 %)     19 6_34
           1( 10 %)     20 6_35
           1( 10 %)     21 6_36
           1( 10 %)     22 6_37
           0(  0 %)     23 6_38
           0(  0 %)     24 6_39
           1( 10 %)     25 6_40
           0(  0 %)     26 6_41
           4( 40 %)     27 6_42
           1( 10 %)     28 6_43
           0(  0 %)     29 6_44
           0(  0 %)     30 6_45
           2( 20 %)     31 6_46
           1( 10 %)     32 6_47
           0(  0 %)     33 6_48
           0(  0 %)     34 6_49
           0(  0 %)     35 6_50
           0(  0 %)     36 6_51
           1( 10 %)     37 6_52
           0(  0 %)     38 6_53
           1( 10 %)     39 6_54
           0(  0 %)     40 6_55
           0(  0 %)     41 6_56
           0(  0 %)     42 6_57
           0(  0 %)     43 6_58
           1( 10 %)     44 6_59
           0(  0 %)     45 6_60
           0(  0 %)     46 6_61
           1( 10 %)     47 6_62
           1( 10 %)     48 6_63
           0(  0 %)     49 6_64
           0(  0 %)     50 6_65
           0(  0 %)     51 6_66
           0(  0 %)     52 6_67
           2( 20 %)     53 6_68
           0(  0 %)     54 6_69
           1( 10 %)     55 6_70
           0(  0 %)     56 6_71
           1( 10 %)     57 6_72
           0(  0 %)     58 6_73
           0(  0 %)     59 6_74
           0(  0 %)     60 6_75
           0(  0 %)     61 6_76
           0(  0 %)     62 6_77
           0(  0 %)     63 6_78
           0(  0 %)     64 6_79
           0(  0 %)     65 6_80
           0(  0 %)     66 6_81
           2( 20 %)     67 7_0
           2( 20 %)     68 7_1
           0(  0 %)     69 8_0
           0(  0 %)     70 8_1
           0(  0 %)     71 9_0
           0(  0 %)     72 9_1
           6( 60 %)     73 10_0
