           1( 10 %)      1 0_168
           1( 10 %)      2 0_336
           1( 10 %)      3 0_504
           2( 20 %)      4 0_672
           0(  0 %)      5 0_840
           0(  0 %)      6 1_0
           0(  0 %)      7 2_0
           0(  0 %)      8 2_1
          10(100 %)      9 2_2
           0(  0 %)     10 3_48
           0(  0 %)     11 3_72
           0(  0 %)     12 3_96
           0(  0 %)     13 3_120
           0(  0 %)     14 3_144
           2( 20 %)     15 4_0
           1( 10 %)     16 5_0
           0(  0 %)     17 5_1
           0(  0 %)     18 5_2
           1( 10 %)     19 6_33
           0(  0 %)     20 6_34
           2( 20 %)     21 6_35
           3( 30 %)     22 6_36
           1( 10 %)     23 6_37
           5( 50 %)     24 6_38
           1( 10 %)     25 6_39
           1( 10 %)     26 6_40
           0(  0 %)     27 6_41
           3( 30 %)     28 6_42
           0(  0 %)     29 6_43
           0(  0 %)     30 6_44
           0(  0 %)     31 6_45
           1( 10 %)     32 6_46
           2( 20 %)     33 6_47
           0(  0 %)     34 6_48
           0(  0 %)     35 6_49
           3( 30 %)     36 6_50
           2( 20 %)     37 6_51
           1( 10 %)     38 6_52
           0(  0 %)     39 6_53
           0(  0 %)     40 6_54
           0(  0 %)     41 6_55
           1( 10 %)     42 6_56
           0(  0 %)     43 6_57
           0(  0 %)     44 6_58
           0(  0 %)     45 6_59
           3( 30 %)     46 6_60
           1( 10 %)     47 6_61
           1( 10 %)     48 6_62
           2( 20 %)     49 6_63
           0(  0 %)     50 6_64
           1( 10 %)     51 6_65
           2( 20 %)     52 6_66
           4( 40 %)     53 6_67
           0(  0 %)     54 6_68
           0(  0 %)     55 6_69
           0(  0 %)     56 6_70
           4( 40 %)     57 6_71
           0(  0 %)     58 6_72
           1( 10 %)     59 6_73
           0(  0 %)     60 6_74
           2( 20 %)     61 6_75
           1( 10 %)     62 6_76
           3( 30 %)     63 6_77
           0(  0 %)     64 6_78
           0(  0 %)     65 6_79
           0(  0 %)     66 6_80
           0(  0 %)     67 7_0
           1( 10 %)     68 7_1
          10(100 %)     69 8_0
           0(  0 %)     70 8_1
           1( 10 %)     71 9_0
           3( 30 %)     72 9_1
           5( 50 %)     73 10_0
