           1( 10 %)      1 0_168
           2( 20 %)      2 0_336
           1( 10 %)      3 0_504
           2( 20 %)      4 0_672
           0(  0 %)      5 0_840
           2( 20 %)      6 1_0
           0(  0 %)      7 2_0
           2( 20 %)      8 2_1
          10(100 %)      9 2_2
           1( 10 %)     10 3_48
           3( 30 %)     11 3_72
           0(  0 %)     12 3_96
           2( 20 %)     13 3_120
           0(  0 %)     14 3_144
           1( 10 %)     15 4_0
           1( 10 %)     16 5_0
           0(  0 %)     17 5_1
           2( 20 %)     18 5_2
           1( 10 %)     19 6_35
           0(  0 %)     20 6_36
           1( 10 %)     21 6_37
           0(  0 %)     22 6_38
           1( 10 %)     23 6_39
           2( 20 %)     24 6_40
           2( 20 %)     25 6_41
           0(  0 %)     26 6_42
           0(  0 %)     27 6_43
           1( 10 %)     28 6_44
           8( 80 %)     29 6_45
           0(  0 %)     30 6_46
           1( 10 %)     31 6_47
           1( 10 %)     32 6_48
           2( 20 %)     33 6_49
           2( 20 %)     34 6_50
           2( 20 %)     35 6_51
           1( 10 %)     36 6_52
           1( 10 %)     37 6_53
           0(  0 %)     38 6_54
           0(  0 %)     39 6_55
           2( 20 %)     40 6_56
           3( 30 %)     41 6_57
           0(  0 %)     42 6_58
           0(  0 %)     43 6_59
           1( 10 %)     44 6_60
           0(  0 %)     45 6_61
           3( 30 %)     46 6_62
           0(  0 %)     47 6_63
           1( 10 %)     48 6_64
           0(  0 %)     49 6_65
           1( 10 %)     50 6_66
           0(  0 %)     51 6_67
           1( 10 %)     52 6_68
           1( 10 %)     53 6_69
           2( 20 %)     54 6_70
           0(  0 %)     55 6_71
           1( 10 %)     56 6_72
           1( 10 %)     57 6_73
           1( 10 %)     58 6_74
           0(  0 %)     59 6_75
           0(  0 %)     60 6_76
           1( 10 %)     61 6_77
           0(  0 %)     62 6_78
           0(  0 %)     63 6_79
           2( 20 %)     64 6_80
           1( 10 %)     65 6_81
           0(  0 %)     66 6_82
           0(  0 %)     67 7_0
           2( 20 %)     68 7_1
           0(  0 %)     69 8_0
           0(  0 %)     70 8_1
           0(  0 %)     71 9_0
           0(  0 %)     72 9_1
           1( 10 %)     73 10_0
