           2( 20 %)      1 0_168
           1( 10 %)      2 0_336
           0(  0 %)      3 0_504
           4( 40 %)      4 0_672
           0(  0 %)      5 0_840
           2( 20 %)      6 1_0
           1( 10 %)      7 2_0
           4( 40 %)      8 2_1
           3( 30 %)      9 2_2
           0(  0 %)     10 3_48
           0(  0 %)     11 3_72
           3( 30 %)     12 3_96
           3( 30 %)     13 3_120
           1( 10 %)     14 3_144
           0(  0 %)     15 4_0
           1( 10 %)     16 5_0
           2( 20 %)     17 5_1
           2( 20 %)     18 5_2
           1( 10 %)     19 6_32
           0(  0 %)     20 6_33
           1( 10 %)     21 6_34
           0(  0 %)     22 6_35
           1( 10 %)     23 6_36
           0(  0 %)     24 6_37
           1( 10 %)     25 6_38
           0(  0 %)     26 6_39
           2( 20 %)     27 6_40
           1( 10 %)     28 6_41
           2( 20 %)     29 6_42
           0(  0 %)     30 6_43
           1( 10 %)     31 6_44
           0(  0 %)     32 6_45
           0(  0 %)     33 6_46
           1( 10 %)     34 6_47
           0(  0 %)     35 6_48
           0(  0 %)     36 6_49
           0(  0 %)     37 6_50
           0(  0 %)     38 6_51
           0(  0 %)     39 6_52
           1( 10 %)     40 6_53
           0(  0 %)     41 6_54
           0(  0 %)     42 6_55
           1( 10 %)     43 6_56
           1( 10 %)     44 6_57
           0(  0 %)     45 6_58
           1( 10 %)     46 6_59
           1( 10 %)     47 6_60
           0(  0 %)     48 6_61
           0(  0 %)     49 6_62
           1( 10 %)     50 6_63
           1( 10 %)     51 6_64
           1( 10 %)     52 6_65
           1( 10 %)     53 6_66
           2( 20 %)     54 6_67
           2( 20 %)     55 6_68
           2( 20 %)     56 6_69
           1( 10 %)     57 6_70
           0(  0 %)     58 6_71
           0(  0 %)     59 6_72
           0(  0 %)     60 6_73
           2( 20 %)     61 6_74
           1( 10 %)     62 6_75
           2( 20 %)     63 6_76
           0(  0 %)     64 6_77
           2( 20 %)     65 6_78
           0(  0 %)     66 6_79
           0(  0 %)     67 7_0
           2( 20 %)     68 7_1
           5( 50 %)     69 8_0
           8( 80 %)     70 8_1
           3( 30 %)     71 9_0
           3( 30 %)     72 9_1
           1( 10 %)     73 10_0
