           0(  0 %)      1 0_168
           0(  0 %)      2 0_336
           1( 10 %)      3 0_504
           0(  0 %)      4 0_672
           0(  0 %)      5 0_840
           2( 20 %)      6 1_0
           8( 80 %)      7 2_0
           0(  0 %)      8 2_1
           1( 10 %)      9 2_2
           1( 10 %)     10 3_48
           0(  0 %)     11 3_72
           0(  0 %)     12 3_96
           1( 10 %)     13 3_120
           2( 20 %)     14 3_144
           0(  0 %)     15 4_0
           0(  0 %)     16 5_0
           3( 30 %)     17 5_1
          10(100 %)     18 5_2
           0(  0 %)     19 6_30
           0(  0 %)     20 6_31
           0(  0 %)     21 6_32
           1( 10 %)     22 6_33
           1( 10 %)     23 6_34
           1( 10 %)     24 6_35
           1( 10 %)     25 6_36
           1( 10 %)     26 6_37
           2( 20 %)     27 6_38
           0(  0 %)     28 6_39
           2( 20 %)     29 6_40
           0(  0 %)     30 6_41
           0(  0 %)     31 6_42
           0(  0 %)     32 6_43
           0(  0 %)     33 6_44
           1( 10 %)     34 6_45
           0(  0 %)     35 6_46
           2( 20 %)     36 6_47
           0(  0 %)     37 6_48
           0(  0 %)     38 6_49
           1( 10 %)     39 6_50
           2( 20 %)     40 6_51
           0(  0 %)     41 6_52
           0(  0 %)     42 6_53
           0(  0 %)     43 6_54
           0(  0 %)     44 6_55
           2( 20 %)     45 6_56
           0(  0 %)     46 6_57
           0(  0 %)     47 6_58
           0(  0 %)     48 6_59
           3( 30 %)     49 6_60
           0(  0 %)     50 6_61
           0(  0 %)     51 6_62
           0(  0 %)     52 6_63
           0(  0 %)     53 6_64
           1( 10 %)     54 6_65
           0(  0 %)     55 6_66
           0(  0 %)     56 6_67
           2( 20 %)     57 6_68
           1( 10 %)     58 6_69
           2( 20 %)     59 6_70
           3( 30 %)     60 6_71
           1( 10 %)     61 6_72
           1( 10 %)     62 6_73
           0(  0 %)     63 6_74
           0(  0 %)     64 6_75
           2( 20 %)     65 6_76
           3( 30 %)     66 6_77
           0(  0 %)     67 7_0
           1( 10 %)     68 7_1
           2( 20 %)     69 8_0
          10(100 %)     70 8_1
           4( 40 %)     71 9_0
           0(  0 %)     72 9_1
           7( 70 %)     73 10_0
