           1( 10 %)      1 0_168
           0(  0 %)      2 0_336
           0(  0 %)      3 0_504
           1( 10 %)      4 0_672
           4( 40 %)      5 0_840
           0(  0 %)      6 1_0
           0(  0 %)      7 2_0
           1( 10 %)      8 2_1
          10(100 %)      9 2_2
           0(  0 %)     10 3_48
           1( 10 %)     11 3_72
           2( 20 %)     12 3_96
           0(  0 %)     13 3_120
           0(  0 %)     14 3_144
           0(  0 %)     15 4_0
           0(  0 %)     16 5_0
           2( 20 %)     17 5_1
           0(  0 %)     18 5_2
           1( 10 %)     19 6_26
           1( 10 %)     20 6_27
           0(  0 %)     21 6_28
           1( 10 %)     22 6_29
           1( 10 %)     23 6_30
           5( 50 %)     24 6_31
           0(  0 %)     25 6_32
           3( 30 %)     26 6_33
           0(  0 %)     27 6_34
           0(  0 %)     28 6_35
           1( 10 %)     29 6_36
           1( 10 %)     30 6_37
           0(  0 %)     31 6_38
           1( 10 %)     32 6_39
           0(  0 %)     33 6_40
           1( 10 %)     34 6_41
           0(  0 %)     35 6_42
           0(  0 %)     36 6_43
           0(  0 %)     37 6_44
           1( 10 %)     38 6_45
           1( 10 %)     39 6_46
           0(  0 %)     40 6_47
           0(  0 %)     41 6_48
           0(  0 %)     42 6_49
           0(  0 %)     43 6_50
           0(  0 %)     44 6_51
           0(  0 %)     45 6_52
           0(  0 %)     46 6_53
           0(  0 %)     47 6_54
           0(  0 %)     48 6_55
          10(100 %)     49 6_56
           0(  0 %)     50 6_57
           1( 10 %)     51 6_58
           0(  0 %)     52 6_59
           2( 20 %)     53 6_60
           0(  0 %)     54 6_61
           0(  0 %)     55 6_62
           0(  0 %)     56 6_63
           0(  0 %)     57 6_64
           1( 10 %)     58 6_65
           0(  0 %)     59 6_66
           0(  0 %)     60 6_67
           0(  0 %)     61 6_68
           5( 50 %)     62 6_69
           1( 10 %)     63 6_70
           0(  0 %)     64 6_71
           1( 10 %)     65 6_72
           0(  0 %)     66 6_73
           1( 10 %)     67 7_0
           2( 20 %)     68 7_1
           1( 10 %)     69 8_0
           3( 30 %)     70 8_1
           2( 20 %)     71 9_0
           2( 20 %)     72 9_1
           5( 50 %)     73 10_0
