           0(  0 %)      1 0_168
           1( 10 %)      2 0_336
           1( 10 %)      3 0_504
           2( 20 %)      4 0_672
           0(  0 %)      5 0_840
           2( 20 %)      6 1_0
           3( 30 %)      7 2_0
           5( 50 %)      8 2_1
           5( 50 %)      9 2_2
           0(  0 %)     10 3_48
           0(  0 %)     11 3_72
           0(  0 %)     12 3_96
           2( 20 %)     13 3_120
           0(  0 %)     14 3_144
           0(  0 %)     15 4_0
           0(  0 %)     16 5_0
           0(  0 %)     17 5_1
           1( 10 %)     18 5_2
           1( 10 %)     19 6_22
           3( 30 %)     20 6_23
           0(  0 %)     21 6_24
           1( 10 %)     22 6_25
           1( 10 %)     23 6_26
           0(  0 %)     24 6_27
           0(  0 %)     25 6_28
           0(  0 %)     26 6_29
           0(  0 %)     27 6_30
           0(  0 %)     28 6_31
           0(  0 %)     29 6_32
           1( 10 %)     30 6_33
           1( 10 %)     31 6_34
           1( 10 %)     32 6_35
           0(  0 %)     33 6_36
           0(  0 %)     34 6_37
           2( 20 %)     35 6_38
           0(  0 %)     36 6_39
           0(  0 %)     37 6_40
           0(  0 %)     38 6_41
           0(  0 %)     39 6_42
           0(  0 %)     40 6_43
           0(  0 %)     41 6_44
           0(  0 %)     42 6_45
           0(  0 %)     43 6_46
           2( 20 %)     44 6_47
           0(  0 %)     45 6_48
           0(  0 %)     46 6_49
           1( 10 %)     47 6_50
           0(  0 %)     48 6_51
           0(  0 %)     49 6_52
           0(  0 %)     50 6_53
           0(  0 %)     51 6_54
           1( 10 %)     52 6_55
           0(  0 %)     53 6_56
           0(  0 %)     54 6_57
           1( 10 %)     55 6_58
           0(  0 %)     56 6_59
           3( 30 %)     57 6_60
           1( 10 %)     58 6_61
           0(  0 %)     59 6_62
           1( 10 %)     60 6_63
           0(  0 %)     61 6_64
           0(  0 %)     62 6_65
           1( 10 %)     63 6_66
           0(  0 %)     64 6_67
           0(  0 %)     65 6_68
           1( 10 %)     66 6_69
           1( 10 %)     67 7_0
           0(  0 %)     68 7_1
           0(  0 %)     69 8_0
           1( 10 %)     70 8_1
           3( 30 %)     71 9_0
           1( 10 %)     72 9_1
           6( 60 %)     73 10_0
