0_168,0_336,0_504,0_672,0_840,1_0,2_0,2_1,2_2,3_48,3_72,3_96,3_120,3_144,4_0,5_0,5_1,5_2,6_32,6_33,6_34,6_35,6_36,6_37,6_38,6_39,6_40,6_41,6_42,6_43,6_44,6_45,6_46,6_47,6_48,6_49,6_50,6_51,6_52,6_53,6_54,6_55,6_56,6_57,6_58,6_59,6_60,6_61,6_62,6_63,6_64,6_65,6_66,6_67,6_68,6_69,6_70,6_71,6_72,6_73,6_74,6_75,6_76,6_77,6_78,6_79,7_0,7_1,8_0,8_1,9_0,9_1,10_0,label
-0.658182593278,-0.765145863409,-0.476093127804,-0.695464718592,-0.786848555899,0.110356584003,-0.476093127804,-0.786848555899,-0.676346971796,-0.666476122194,-0.803745652195,-0.511689418969,-0.421526358114,-0.613517677037,0.130926083588,-0.421526358114,-0.803745652195,-0.603391045702,-0.641052968134,-0.755844709484,-0.755844709484,-0.755844709484,-0.815934039317,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-1.0,-0.998992374992,-0.996977124975,-0.89390871305,-0.604119636092,-0.586873746524,-0.666476122194,-0.614002112137,-0.639580285429,-0.667483747202,-0.768420644686,-0.775609661574,-0.83552459477,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.947196574075,-0.809500741186,-0.911542150698,-0.990679468672,-0.989419937411,-0.989419937411,-0.996977124975,-0.998992374992,-1.0,-0.955431970779,-0.524846676291,-0.537538875917,-0.803745652195,-0.921327739723,-0.791847926133,-0.698875141697,-0.784910815498,-0.784910815498,-0.784910815498,-0.784910815498,-0.781831482468,0.623489801859,-0.5,-0.866025403784,0.866025403784,0.5,1,-0.623593927122
-0.468904110916,-0.493048356312,0.363956090803,-0.420596242721,-0.555656748665,0.342179832908,0.363956090803,-0.555656748665,-0.314849873562,-0.496575043841,-0.0560297636926,-0.520157344521,-0.798804414173,-0.73919951944,0.26137110876,-0.0560297636926,-0.798804414173,-0.522153217134,-0.755844709484,-0.749547053181,-0.748287521921,-0.759681435478,-0.807349849341,-1.0,-1.0,-1.0,-1.0,-1.0,-0.992694718689,-0.989419937411,-0.989419937411,-0.960334453993,-0.550095433715,-0.495567418833,-0.496575043841,-0.496575043841,-0.440768120295,-0.463304041158,-0.570247933884,-0.650625405714,-0.658163215874,-0.850038270373,-0.725925997694,-0.755844709484,-0.755844709484,-0.755844709484,-0.761967969151,-0.991435187428,-0.989419937411,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-1.0,-1.0,-0.922393496943,-0.683780143974,-0.664577136601,-0.0560297636926,-0.618168253999,-0.672134324165,-0.672134324165,-0.778419385155,-0.941867787972,-0.953009795278,-0.992442812436,0.0,1.0,-0.5,0.866025403784,0.0,1.0,0,-0.554707255869
-0.829730750971,-0.863970623856,-0.744528305543,-0.823607491304,-0.835582726982,0.0399464239452,-0.744528305543,-0.863970623856,-0.819483979731,0.185122029202,-0.350372530592,-0.852499200682,-0.599817852402,-0.585226667183,0.350883796862,0.185122029202,-0.852499200682,-0.440558844332,-1.0,-1.0,-1.0,-1.0,-0.972580973327,-0.842597347233,-0.943960547605,-0.998992374992,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-0.90212473235,-0.642079970546,-0.58989662155,0.185122029202,-0.526493755632,-0.119103213742,-0.658182593278,-0.715287802893,-0.736079757395,-0.814965169116,-0.992442812436,-0.992442812436,-1.0,-0.998992374992,-0.996977124975,-0.951633999593,-0.863524943563,-0.88187534516,-0.992694718689,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-1.0,-0.511611909353,-0.46051369498,-0.350372530592,-0.504132231405,-0.310358191313,0.108387509325,-0.65413271584,-0.735072132386,-0.700735372482,-0.996977124975,0.433883739118,-0.900968867902,-0.5,-0.866025403784,0.866025403784,0.5,0,-0.761464156647
-0.711179793243,-0.77607471927,-0.610126631335,-0.857672967553,-0.465978122911,0.135918648561,-0.465978122911,-0.857672967553,-0.684206446862,-0.618923972755,-0.698487593617,-0.562438840069,-0.823607491304,-0.485723697596,0.116077742769,-0.485723697596,-0.823607491304,-0.637836319068,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.957931655896,-0.830602734152,-0.87424064798,-0.996977124975,-0.996977124975,-0.996977124975,-0.990679468672,-0.991435187428,-0.992442812436,-0.957544107816,-0.671708021276,-0.736079757395,-0.618923972755,-0.844205671766,-0.837229806323,-0.0449846434073,-0.836648484203,-0.836648484203,-0.814480734016,-0.775609661574,-0.775609661574,-0.774602036565,-0.772586786548,-0.772586786548,-0.875693953281,-0.989419937411,-0.991435187428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.975797622393,-0.743811341595,-0.794773914139,-0.698487593617,-0.853506825691,-0.797699902144,-0.804675767587,-0.852499200682,-0.769079476423,-0.766289130245,-0.765029598985,0.781831482468,0.623489801859,-0.5,-0.866025403784,0.866025403784,0.5,0,-0.757239882573
-0.72199238468,-0.790258979005,-0.666476122194,-0.932547256644,-0.386123840989,0.180193959362,-0.386123840989,-0.932547256644,-0.699479716702,-0.309544340345,-0.652311239863,-0.594527821108,-0.783825680874,-0.786848555899,0.174703426351,-0.309544340345,-0.786848555899,-0.625411527618,-0.717864997626,-0.78907695736,-0.787817426099,-0.787817426099,-0.795374613663,-0.756542296029,-0.984071773904,-1.0,-1.0,-1.0,-0.993702343697,-0.991435187428,-0.989419937411,-0.961826514102,-0.753325646963,-0.138441862944,-0.309544340345,-0.775609661574,-0.0811235018845,-0.399591136775,-0.690542857973,-0.76805247401,-0.843895633302,-1.0,-1.0,-1.0,-1.0,-1.0,-0.964035538159,-0.818918159534,-0.943456735101,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-1.0,-0.942914167789,-0.705773497525,-0.6534545067,-0.652311239863,-0.837016654879,-0.59888773701,-0.508201486247,-0.740149012237,-0.765145863409,-0.81754236385,-0.992442812436,-0.433883739118,-0.900968867902,-0.5,-0.866025403784,0.866025403784,0.5,0,-0.678722641528
-0.527811419104,-0.506166858826,-0.708951391782,-0.695484095996,-0.660178465891,0.0856514215695,-0.506166858826,-0.708951391782,-0.61971844632,-0.837908015463,-0.789619524672,-0.655159718253,-0.857672967553,-0.72677860347,0.0744051141886,-0.655159718253,-0.857672967553,-0.773427765882,-0.992442812436,-1.0,-0.869105635918,-0.775609661574,-0.838741243836,-0.998992374992,-0.996977124975,-0.990679468672,-0.989419937411,-0.989419937411,-0.998992374992,-1.0,-1.0,-0.905748306899,-0.690504103165,-0.784949570306,-0.837908015463,-0.829672618759,-0.653241355256,-0.72677860347,-0.728483815023,-0.941867787972,-0.945743268774,-0.980622595991,-0.940860162964,-0.932547256644,-0.931287725383,-0.931287725383,-0.898152364528,-0.875752085493,-0.991280168196,-1.0,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.970352571866,-0.557923904934,-0.527075077752,-0.789619524672,-0.98719153595,-0.140767151425,-0.359441155668,-0.394921182409,-0.549940414483,-0.619408407856,-0.772586786548,-0.781831482468,0.623489801859,1.22464679915e-16,-1.0,0.866025403784,0.5,1,-0.743520680534
-0.550347339967,-0.555288577989,-0.633767064226,-0.685601619951,-0.428909149041,0.0871047538702,-0.428909149041,-0.685601619951,-0.570782750235,-0.547343842345,-0.675234708806,-0.580963638301,-0.80560588298,-0.467508937828,0.116144493319,-0.467508937828,-0.80560588298,-0.615331402052,-0.603518936568,-0.609060874115,-0.591330549446,-0.601232402895,-0.724763353454,-0.998992374992,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.992694718689,-0.992442812436,-0.992442812436,-0.968143547809,-0.773381260113,-0.702363074419,-0.547343842345,-0.702363074419,0.263406741399,-0.843721236666,-0.856413436292,-0.856413436292,-0.892125991881,-1.0,-0.998992374992,-0.996977124975,-0.996977124975,-0.996977124975,-0.924137463304,-0.779523897183,-0.903849321306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.966593355488,-0.642351254202,-0.547150068305,-0.675234708806,-0.613323902997,-0.554707255869,-0.696452966196,-0.558272698207,-0.71329193028,-0.788069332352,-0.931287725383,-0.781831482468,0.623489801859,1.0,6.12323399574e-17,0.5,0.866025403784,1,-0.610979237112
-0.491633805819,-0.486847587029,0.167391704533,-0.585924253728,-0.507484522299,0.276466723535,0.167391704533,-0.585924253728,-0.380899692868,-0.419918033581,-0.533469621075,-0.438210302966,0.310145039869,-0.568174551655,0.324871473202,0.310145039869,-0.568174551655,-0.329925493882,-0.678335093448,-0.755844709484,-0.755844709484,-0.755844709484,-0.749547053181,-0.725732223654,-0.925416371969,-0.998992374992,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-0.890924592832,-0.628942090628,-0.508782808367,-0.419918033581,-0.628186371872,-0.66283317024,-0.755844709484,-0.831145301464,-0.833741873601,-0.892164746689,-0.992442812436,-0.992442812436,-1.0,-0.998992374992,-0.996977124975,-0.950587619777,-0.731371048221,-0.931287725383,-0.992694718689,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.984846870065,-0.61952467228,-0.429141677889,-0.533469621075,-0.771307877884,-0.643417011423,-0.638417641189,-0.732688711693,-0.7641382384,-0.740555937721,-0.996977124975,-0.433883739118,-0.900968867902,-1.0,-1.83697019872e-16,1.0,6.12323399574e-17,0,-0.109259492506
-0.513607781965,-0.591524323486,-0.698487593617,-0.585226667183,-0.698487593617,0.0715931168137,-0.513607781965,-0.698487593617,-0.617466791974,-0.829730750971,-0.500140486179,-0.6631238313,-0.605999244281,-0.727941247711,0.111139858,-0.500140486179,-0.829730750971,-0.665387112089,-1.0,-0.992694718689,-0.989419937411,-0.989419937411,-0.965857014136,-0.875209518181,-0.902240996774,-1.0,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-1.0,-0.747880596436,-0.731041632353,-0.829730750971,-0.863970623856,-0.696918023892,-0.563523974693,-0.65891893463,-0.50188445254,-0.68288878339,-0.86094774883,-0.783438132793,-0.833896892833,-0.253582397566,-0.863970623856,-0.857672967553,-0.883638688925,-0.877883599934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.964151802583,-0.629523412748,-0.539185955258,-0.500140486179,-0.655159718253,-0.655159718253,-0.566798755971,-0.711664228343,-0.74654355556,-0.836725993819,-0.992442812436,-0.974927912182,-0.222520933956,-0.5,-0.866025403784,0.866025403784,0.5,1,-0.599817852402
-0.563388332865,-0.723871992869,-0.694263319543,-0.698255064769,-0.625841705987,0.0586708479245,-0.563388332865,-0.723871992869,-0.661124083207,-0.689496478157,-0.490393651962,-0.364324261479,-0.614002112137,-0.409686764264,0.122180108479,-0.364324261479,-0.689496478157,-0.5135806536,-0.996977124975,-0.990679468672,-0.989419937411,-0.991435187428,-0.91034075165,-0.757763072481,-0.950975167857,-1.0,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.971476461298,-0.75906135855,-0.691899276254,-0.689496478157,-0.637293751756,-0.600515438947,-0.594217782644,-0.667696898646,-0.75456580082,-0.792061077577,-1.0,-1.0,-1.0,-1.0,-1.0,-0.920339492118,-0.70966835573,-0.868621200818,-1.0,-1.0,-1.0,-1.0,-1.0,-0.998992374992,-0.96147772083,-0.590846114346,-0.466230029163,-0.490393651962,-0.478127755225,-0.444023524168,-0.398525379555,-0.438094038542,-0.716314805306,-0.793843798746,-0.992442812436,0.433883739118,-0.900968867902,-2.44929359829e-16,1.0,0.0,1.0,0,-0.663647021209
