0_168,0_336,0_504,0_672,0_840,1_0,2_0,2_1,2_2,3_48,3_72,3_96,3_120,3_144,4_0,5_0,5_1,5_2,6_20,6_21,6_22,6_23,6_24,6_25,6_26,6_27,6_28,6_29,6_30,6_31,6_32,6_33,6_34,6_35,6_36,6_37,6_38,6_39,6_40,6_41,6_42,6_43,6_44,6_45,6_46,6_47,6_48,6_49,6_50,6_51,6_52,6_53,6_54,6_55,6_56,6_57,6_58,6_59,6_60,6_61,6_62,6_63,6_64,6_65,6_66,6_67,7_0,7_1,8_0,8_1,9_0,9_1,10_0,label
-0.804501370951,-0.740342786277,-0.852499200682,-0.935570131669,-0.694999660895,0.0843610272353,-0.694999660895,-0.935570131669,-0.805582630095,-0.905263871799,-0.939949424976,-0.81957699127,-0.77704358947,-0.879201263407,0.0587140654572,-0.77704358947,-0.939949424976,-0.864207028184,-1.0,-1.0,-1.0,-1.0,-0.905322004011,-0.72914264676,-0.867381046961,-1.0,-1.0,-0.998992374992,-0.996977124975,-0.996977124975,-0.996977124975,-0.966787129528,-0.278656758354,-0.296794008507,-0.73919951944,-0.816767267689,0.0764729249222,-0.780260238536,-0.859823859398,-0.864358171936,-0.949134314476,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.905263871799,-0.661554261576,-0.940860162964,-0.990679468672,-0.989419937411,-0.991435187428,-1.0,-1.0,-1.0,-0.918614903161,-0.000707275246335,-0.166771627605,-0.468904110916,-0.592028135991,-0.498319010202,0.0487051049771,-0.586524953252,-0.678335093448,-0.847151037176,-0.998992374992,0.433883739118,-0.900968867902,-0.5,0.866025403784,0.0,1.0,0,-0.805915921444
-0.933477372036,-0.928400492186,-0.87443442202,-0.980467576759,-0.93702343697,0.0337508398425,-0.87443442202,-0.980467576759,-0.930760659994,-0.917045333437,-0.967872264153,-0.944638756746,-0.792526135274,-0.778981329871,0.0789028298514,-0.778981329871,-0.967872264153,-0.880212763896,-0.86133529691,-0.430750002422,-0.469252904188,-0.934310600409,-0.895517037582,-0.775745303402,-0.900342011181,-1.0,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.939716896127,-0.594915369188,-0.475802466744,0.485491168748,-0.610979237112,-0.593190780231,-0.491905089475,-0.704727117708,-0.748287521921,-0.80686541424,-1.0,-1.0,-1.0,-1.0,-1.0,-0.917045333437,-0.743075000242,-0.957621617432,-1.0,-1.0,-1.0,-0.998992374992,-0.996977124975,-0.996977124975,-0.909643165105,-0.653028203812,-0.401587009388,0.356708941703,-0.583618342651,-0.448906629979,0.0851346245144,-0.604410297152,-0.833741873601,-0.867226027729,-0.992442812436,-0.433883739118,-0.900968867902,-2.44929359829e-16,1.0,0.0,1.0,0,-0.936713398506
-0.927160338329,-0.83044771492,-0.915940821408,-0.964926898743,-0.967736622325,0.0497530937902,-0.83044771492,-0.967736622325,-0.921242479145,-0.953901155862,-0.9149331964,-0.84364372705,-0.966496468468,-0.784910815498,0.0688633600251,-0.784910815498,-0.966496468468,-0.892777072656,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.96302791315,-0.876120256169,-0.941247711044,-1.0,-1.0,-1.0,-0.993702343697,-0.991435187428,-0.989419937411,-0.910011335781,-0.677811903539,-0.622276263649,-0.7211204015,-0.634890953659,-0.678645131912,-0.769312005271,-0.809597628206,-0.76844002209,-0.853506825691,-0.988761105675,-1.0,-1.0,-1.0,-1.0,-0.953901155862,-0.769680175947,-0.948320463508,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-1.0,-0.962078420354,-0.593772102351,-0.586679972484,-0.594237160048,-0.343106004089,0.11768866325,-0.755844709484,-0.755844709484,-0.600825477411,-0.749547053181,-0.748287521921,0.974927912182,-0.222520933956,1.0,6.12323399574e-17,0.5,0.866025403784,0,-0.937449739858
-0.930241345567,-0.97868485559,-0.948804898608,-0.905108852567,-0.921482758955,0.0252206286071,-0.905108852567,-0.97868485559,-0.936864542257,-0.9149331964,-0.84364372705,-0.966496468468,-0.784910815498,-0.927160338329,0.0648287789733,-0.784910815498,-0.966496468468,-0.887428909149,-1.0,-1.0,-1.0,-1.0,-0.953901155862,-0.769680175947,-0.948320463508,-0.996977124975,-0.996977124975,-0.996977124975,-0.996977124975,-0.998992374992,-1.0,-0.962078420354,-0.593772102351,-0.586679972484,-0.594237160048,-0.343106004089,0.11768866325,-0.755844709484,-0.755844709484,-0.600825477411,-0.749547053181,-0.748287521921,0.104318254483,-0.754837084476,-0.752821834459,-0.752821834459,-0.9149331964,-0.996977124975,-0.998992374992,-0.993702343697,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.945937042814,-0.693798261847,-0.68259812233,-0.521281233953,-0.675040934766,-0.737145514615,-0.844205671766,-0.843198046758,-0.839555094804,-0.938844912947,-0.791712284305,0.781831482468,0.623489801859,1.0,6.12323399574e-17,0.5,0.866025403784,0,-0.96302791315
-0.966787129528,-0.967872264153,-0.959191187157,-0.959249319369,-0.975119413252,0.00597638848179,-0.959191187157,-0.975119413252,-0.965643862692,-0.938147326403,-0.838993150088,-0.810450233982,-0.974228052668,-0.934562506661,0.0630840177377,-0.810450233982,-0.974228052668,-0.89927625396,-0.992442812436,-1.0,-1.0,-1.0,-0.987695348454,-0.832327323109,-0.900710181857,-0.993702343697,-0.992442812436,-0.992442812436,-0.998992374992,-0.996977124975,-0.996977124975,-0.920223227694,-0.678257583831,-0.697363704185,-0.613517677037,-0.728522569831,-0.635743559435,-0.576409948359,-0.658570141358,-0.736079757395,-0.836648484203,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.938147326403,-0.810915291678,-0.951478980361,-0.996977124975,-0.996977124975,-0.996977124975,-0.992694718689,-0.992442812436,-0.992442812436,-0.968376076657,-0.540619883154,-0.633941460862,-0.658182593278,-0.588423938845,-0.625628554543,-0.651884936975,-0.650625405714,-0.534360981659,-0.658182593278,-0.699282067181,0.974927912182,-0.222520933956,1.22464679915e-16,-1.0,0.866025403784,0.5,0,-0.967484716073
-0.950587619777,-0.969267437241,-0.970449458886,-0.986435817194,-0.910670167518,0.0260163609676,-0.910670167518,-0.986435817194,-0.957482100123,-0.984459321985,-0.878290525418,-0.71788437503,-0.970430081482,-0.749547053181,0.109923699551,-0.71788437503,-0.984459321985,-0.860122271419,-0.992442812436,-1.0,-1.0,-1.0,-0.94591766541,-0.76853690911,-0.87013263833,-0.993702343697,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.922064081075,-0.766327885053,-0.669111449139,-0.676881788147,-0.714338310097,-0.703797002316,-0.677947545367,-0.735072132386,-0.833741873601,-0.854126902619,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.984459321985,-0.682113687229,-0.957989788108,-1.0,-0.998992374992,-0.996977124975,-0.990679468672,-0.989419937411,-0.989419937411,-0.972212802651,-0.670429112612,-0.691899276254,-0.523703409454,-0.742164262254,-0.895032602482,-0.87356243884,-0.934310600409,-0.934310600409,-0.941867787972,-0.941867787972,0.974927912182,-0.222520933956,-1.0,-1.83697019872e-16,1.0,6.12323399574e-17,0,-0.939503744683
-0.933031691744,-0.968841134353,-0.962330326606,-0.906077722767,-0.960179434761,0.0234579462745,-0.906077722767,-0.968841134353,-0.946092062046,-0.815255830176,-0.770397139895,-0.965353201632,-0.938844912947,-0.927431621986,0.0763446234548,-0.770397139895,-0.965353201632,-0.883456541327,-0.992442812436,-1.0,-0.998992374992,-0.996977124975,-0.95384302365,-0.85253795549,-0.893269258717,-0.992694718689,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.951072054877,-0.540464863922,-0.645936073944,-0.506166858826,0.153924408747,-0.659926559639,-0.667483747202,-0.512464515129,-0.666476122194,-0.664460872177,-0.664460872177,-0.664460872177,-0.658163215874,-0.65891893463,-0.659926559639,-0.815255830176,-1.0,-1.0,-1.0,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-0.947196574075,-0.594159650432,-0.611870597696,-0.590516698478,-0.743520680534,-0.678412603064,-0.700018408534,-0.735963492971,-0.737978742988,-0.837772373635,-0.903112979954,0.781831482468,0.623489801859,0.5,-0.866025403784,0.866025403784,0.5,0,-0.969480588686
-0.887572301939,-0.940278840844,-0.923362367144,-0.918963696434,-0.934872545125,0.0183916232339,-0.887572301939,-0.940278840844,-0.921009950297,-0.976068906049,-0.899140612132,-0.90739538624,-0.78994894054,-0.85282861655,0.0617490541584,-0.78994894054,-0.976068906049,-0.885076492302,0.154505730867,-0.769312005271,-0.76805247401,-0.76805247401,-0.70507591098,-0.663453247168,-0.82740546249,-1.0,-0.998992374992,-0.996977124975,-0.990679468672,-0.989419937411,-0.989419937411,-0.947603499559,-0.624136494434,-0.486111245676,-0.477643320124,-0.621326770853,-0.603538313972,-0.632410645946,-0.838314940947,-0.856413436292,-0.880790210535,-1.0,-1.0,-1.0,-1.0,-0.998992374992,-0.976068906049,-0.733909488146,-0.901950335714,-0.996977124975,-0.998992374992,-1.0,-1.0,-1.0,-1.0,-0.926830922461,-0.645703545096,-0.528547760457,-0.452239543468,-0.643068218151,-0.412670884482,-0.543584625968,-0.739974615601,-0.74654355556,-0.729607704456,-0.989419937411,-0.433883739118,-0.900968867902,0.866025403784,0.5,0.5,0.866025403784,0,-0.891292763508
-0.761967969151,-0.77704358947,-0.809210080126,-0.881080871596,-0.841822251073,0.0432890744116,-0.761967969151,-0.881080871596,-0.814224952283,-0.893501787566,-0.937817910535,-0.923498008972,-0.910457016074,-0.807349849341,0.0459741108532,-0.807349849341,-0.937817910535,-0.894524914497,-0.996977124975,-0.996977124975,-0.998992374992,-1.0,-0.88941315532,-0.653822677376,-0.917335994497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.993702343697,-0.702053035955,-0.595981126408,-0.630240376697,-0.979149913286,-0.635704804627,-0.610979237112,-0.741834846386,-0.832734248593,-0.868911861878,-0.934310600409,-0.934310600409,-0.941867787972,-0.941867787972,-0.941867787972,-0.893501787566,-0.612006239524,-0.965430711248,-0.993702343697,-0.992442812436,-0.992442812436,-1.0,-0.998992374992,-0.996977124975,-0.947952292831,-0.58656370806,-0.562148179008,-0.56544233769,-0.57737881856,0.0361097923711,-0.116390377181,-0.769312005271,-0.863970623856,-0.925183843121,-1.0,-0.974927912182,-0.222520933956,-2.44929359829e-16,1.0,0.0,1.0,1,-0.759100113358
-0.938011684575,-0.966031410772,-0.982560336392,-0.983044771492,-0.977347814713,0.0168470515948,-0.938011684575,-0.983044771492,-0.969399203589,-0.810450233982,-0.974228052668,-0.934562506661,-0.966787129528,-0.940278840844,0.0593561407831,-0.810450233982,-0.974228052668,-0.925261352737,-0.774602036565,-0.714454574521,-0.104066348231,-0.694457093583,-0.838993150088,-0.991435187428,-0.992442812436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.933748655693,-0.701491091239,-0.824091926405,-0.708951391782,-0.824440719677,-0.808163700309,-0.862962998847,-0.818666253282,-0.903035470338,-0.834885140438,-0.794870801159,-0.70860259851,-0.658182593278,-0.658182593278,-0.658182593278,-0.810450233982,-1.0,-1.0,-0.993702343697,-0.992442812436,-0.992442812436,-1.0,-1.0,-1.0,-0.925377617161,-0.797041070408,-0.887669188959,-0.932547256644,-0.931287725383,-0.833431835137,-0.135535252342,-0.824440719677,-0.824440719677,-0.865501438772,-1.0,0.0,1.0,1.22464679915e-16,-1.0,0.866025403784,0.5,0,-0.938147326403
